Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, ш. Рублевское, д. 79;2;;117 в,104в ,в162в3248,в 104,в80в8935
г. Москва, ш. Рублевское, д. 79;3;;195в,235в,169в
г. Москва, ш. Рублевское, д. 79;4;;309в,285в ,282в,312в
г. Москва, ш. Рублевское, д. 79;5;;414в,365в,в416в7330,в410в2741,в330в0752,в371в3492,в397в3461,375в8312,18к3166,в401в6110,342в,368к0257
г. Москва, ш. Рублевское, д. 81, к. 2;1;;42в,15в,04в,52в,8 в,64в,8в,
г. Москва, ш. Рублевское, д. 81, к. 2;2;;60,799303,90в
г. Москва, ш. Рублевское, д. 81, к. 2;3;;в170в3136,в165в9062,в129в8132,149в
г. Москва, ш. Рублевское, д. 81, к. 3;1;;ф38к2663,6к4944,с53к4563,с9к9917,с6к4944,с41к5776
г. Москва, ш. Рублевское, д. 85;1;;50в,24в,33в,35в
г. Москва, ш. Рублевское, д. 85;2;;66в,80в,91в,63в,65в ,70в,в105в1112
г. Москва, ш. Рублевское, д. 85;3;В149В5678;122в,119в,113 в,113в,136в
г. Москва, ш. Рублевское, д. 85, к. 3;1;;221585,8к8586,22к1585,07к3110,10*0684,18к4272, 55k6226,41к7124,8к8586,27к5446,53к6705,53к6705,55к6226,72к5413
г. Москва, ш. Рублевское, д. 89;1;;в64,16в,в40
г. Москва, ш. Рублевское, д. 89;2;;81в,133в
г. Москва, ш. Рублевское, д. 89;3;228В;в235,в235,177в,в204в6361,201в,в197в5916,в233в1003,235в
г. Москва, ш. Рублевское, д. 89;4;;333,240 в ,297в
г. Москва, ш. Рублевское, д. 89;5;;393в,386в,369 в,363в,329 в
г. Москва, ш. Рублевское, д. 89, к. 3;1;;с58к5262,с4к4745,53к8416,с18к6471,с9к3396,1к5667,54к0725,2к3737,с43к5443,с26к9853,40к9866,с29к3661,57к4354,27к4259
г. Москва, ш. Рублевское, д. 91, к. 4;1;;100к1038,100 к 1038,48в,100к1038
г. Москва, ш. Рублевское, д. 93, к. 2;1;;23 ,23
г. Москва, ш. Рублевское, д. 93, к. 2;2;;66в,87к0131,6593,69в
г. Москва, ш. Рублевское, д. 93, к. 2;3;;121,4218
г. Москва, ш. Рублевское, д. 93/3;1;;56р4297,66#1963,10 р 2534,25 р. 2525,25#2525,66р1963,25 р.2525,*28#1303,10о#2534,102534
г. Москва, ш. Рублевское, д. 97, к. 1;1;;14в,30в,8в,36в,35 в ,31в
г. Москва, ш. Рублевское, д. 97, к. 1;2;;149 ,149
г. Москва, ш. Рублевское, д. 97, к. 1;3;;3759
г. Москва, ш. Рублевское, д. 97, к. 1;4;;167в
г. Москва, ш. Рублевское, д. 97, к. 2;1;;3в,7397
г. Москва, ш. Рублевское, д. 97, к. 2;2;;137к,137,24,137
г. Москва, ш. Рублевское, д. 97, к. 2;3;;8624,8426,112в
г. Москва, ш. Рублевское, д. 97/3;1;;в2в9726,в53в2360,в55 55в,в64в8567,в21в2566,в2в9726,в22в8005,в32в6991
г. Москва, ш. Рублевское, д. 99, к. 4;1;;101в,101,85з,100,101 ,101.
г. Москва, ш. Рублевское, д. 99, к. 5;1;;21#356,020,34 0,56в,57
