Адрес дома;Номер подъезда;Код домофона 1;Код домофона 2
г. Москва, ул. Грекова, д. 3, к. 3;1;;088,092,011,081,024,068,019,071,002в,073,003,074,023,079,070,030,033,038,040,041,42в,044,046,049,051,053,063,090,091в,093,098,096,86 ,087,009в
г. Москва, ул. Грекова, д. 3, к. 3;3;;067,061,025
г. Москва, ул. Грекова, д. 4;1;4#8746;3в,32 # 0075,22в,13 в,21в,27в
г. Москва, ул. Грекова, д. 4;2;;370841,37#0841,70р8000,70#8000
г. Москва, ул. Грекова, д. 4;3;;98 в,102в,88в
г. Москва, ул. Грекова, д. 4;4;;131с,к423
г. Москва, ул. Грекова, д. 4;5;;62в,к4230,164к4150,169к9508,149к0340,146к5618,7004
г. Москва, ул. Грекова, д. 4;6;208в;с202в,с200в
г. Москва, ул. Грекова, д. 4;7;;224#756,217#117,239#784,277
г. Москва, ул. Грекова, д. 5;1;;62,38,07,100в,2,100,10к.,150 
г. Москва, ул. Грекова, д. 5;2;;"150,71,100, 27,72з46,108в 90,90, 38,124; 78"
г. Москва, ул. Грекова, д. 5;3;;173,157в (
г. Москва, ул. Грекова, д. 5;4;;225в,204в
г. Москва, ул. Грекова, д. 5;5;;274в
г. Москва, ул. Грекова, д. 5;6;;326 в
г. Москва, ул. Грекова, д. 7;1;;63в,15 в,56р1019,21#4328,42в
г. Москва, ул. Грекова, д. 7;2;;125 в ,77в,91в,78 в
г. Москва, ул. Грекова, д. 7;3;;00в,в172,00,156 в
г. Москва, ул. Грекова, д. 7;4;;245в,253 в
г. Москва, ул. Грекова, д. 7;5;;278279
г. Москва, ул. Грекова, д. 7;6;;324в,323 ,352,360в,* . 367
г. Москва, ул. Грекова, д. 7;7;;415,0в(),7
г. Москва, ул. Грекова, д. 8;1;111#5779;32в3113,233в,0,11,в65в,11в,125*7657,18в,65в,66в2192,95в7599,154в4796,152в1986
г. Москва, ул. Грекова, д. 9;1;;7 в,5в,1213,2105
г. Москва, ул. Грекова, д. 9;2;;87з,101 .
г. Москва, ул. Грекова, д. 9;3;;1234,137в
г. Москва, ул. Молодцова, д. 15, к. 1;1;;26в,17в,23в,17 в,23 в,23р9987
г. Москва, ул. Молодцова, д. 15, к. 1;2;;63#3340
г. Москва, ул. Молодцова, д. 15, к. 1;3;;90в,90 в,с85в
г. Москва, ул. Молодцова, д. 15, к. 2;2;;к1234
г. Москва, ул. Молодцова, д. 17, к. 1;1;;2к9335,9к4552
г. Москва, ул. Молодцова, д. 17, к. 1;3;;9876
г. Москва, ул. Молодцова, д. 17, к. 1;4;;50к3964,47к5654,53 к 5959,46к7243
г. Москва, ул. Молодцова, д. 17, к. 1;7;;96к3362,99к4513,101к4456 
г. Москва, ул. Молодцова, д. 17, к. 1;8;;114к4243
г. Москва, ул. Молодцова, д. 19, к. 1;1;2к1122;2к1122,2к1112
г. Москва, ул. Молодцова, д. 19, к. 1;2;;255к9382
г. Москва, ул. Молодцова, д. 19, к. 2;1;;54 в,57в,46 в ,43,63к,57*,18в
г. Москва, ул. Молодцова, д. 19, к. 2;2;;2,123
г. Москва, ул. Молодцова, д. 19, к. 2;3;;2590
г. Москва, ул. Молодцова, д. 19, к. 2;4;;к 249 к 6887,к249к6887
г. Москва, ул. Молодцова, д. 19, к. 2;5;;258,2596,317 в,312 в
г. Москва, ул. Молодцова, д. 19, к. 2;6;351 в;372,385, 2599,2599
г. Москва, ул. Молодцова, д. 1а;1;8#0028;75,с7,80в,78в,98,с80в,80в,1,5в,66в
г. Москва, ул. Молодцова, д. 1а;2;;53в,61,63,049,63в,с59,64( 61),61в,63в 89,57 ,61 в
г. Москва, ул. Молодцова, д. 1а;3;;05в,5,с5в,61в,5в,с5 в,с05
г. Москва, ул. Молодцова, д. 1а;4;;160в
г. Москва, ул. Молодцова, д. 1в;1;;7к1347,64к4903,69к5717,25к2185,64к4903,72к9660,61к1702,108к2543,2622,49к0056,5к6712,1к2884,47к6095,42 ,110к2646,40к2655,26к0001,4к0349,31к1786,15к8013,17к2064,18к0145,19к6536,21к4497,55к7777,80к4041,81к0037,51к3226,87к0501,89к3302
г. Москва, ул. Молодцова, д. 2, к. 1;1;;33в,53в,30в,49в
г. Москва, ул. Молодцова, д. 2, к. 1;2;;120 в,71в,119в,90в,92в,113в,122в,9876,110в,68в,112в,9876в,9876в
г. Москва, ул. Молодцова, д. 2, к. 1;3;;154в ,161в,154в,9876в,178в
г. Москва, ул. Молодцова, д. 2, к. 2;1;;35в,27 в,37в,10 в,27в,23в,37 в
г. Москва, ул. Молодцова, д. 2, к. 2;2;;9876в,09876в,09876в,77 в,79 в,9876 в
г. Москва, ул. Молодцова, д. 2, к. 2;3;;156 в,127в,158 в,107в
г. Москва, ул. Молодцова, д. 23, к. 1;1;;26#5382,#2#5192,22р1383
г. Москва, ул. Молодцова, д. 23, к. 1;2;;50р4649
г. Москва, ул. Молодцова, д. 23, к. 1;3;;99993726
г. Москва, ул. Молодцова, д. 23, к. 2;1;;23в,64к,50в,9,14 ,9к,36в,44в
г. Москва, ул. Молодцова, д. 23, к. 2;2;;131в,123,96в,71в
г. Москва, ул. Молодцова, д. 23, к. 2;3;;170в,171в,181,141 в,141в
г. Москва, ул. Молодцова, д. 23, к. 2;4;;261,260в,236в,210к,202в
г. Москва, ул. Молодцова, д. 23, к. 2;5;;292,313в,318к,307,324в,316в,276в,319,275,288 к,324 в
г. Москва, ул. Молодцова, д. 23, к. 2;6;;385 в,360в,386
г. Москва, ул. Молодцова, д. 25, к. 1;1;;38,38,38,49
г. Москва, ул. Молодцова, д. 25, к. 1;5;;248,248 ,248 .,248
г. Москва, ул. Молодцова, д. 25, к. 1;7;;38 ,3+8,38,39 ,38 ,37,38
г. Москва, ул. Молодцова, д. 25, к. 1;8;;9876 в,9876в,9876 в
г. Москва, ул. Молодцова, д. 25, к. 2;1;;2506в
г. Москва, ул. Молодцова, д. 25, к. 2;2;;350в,2506,2506в, 2506в,118в
г. Москва, ул. Молодцова, д. 25, к. 2;3;;226 в,217 в ,223в,177 в,178в
г. Москва, ул. Молодцова, д. 27, к. 1;1;;81в,10в,26в,14в
г. Москва, ул. Молодцова, д. 27, к. 1;3;;81в,80в,7826
г. Москва, ул. Молодцова, д. 27, к. 2;1;к1309;36з9880,9 ,2,24
г. Москва, ул. Молодцова, д. 27, к. 2;2;;к1309,76к8888
г. Москва, ул. Молодцова, д. 27, к. 3;1;;49,001,25 в,29 ,50,19к1455
г. Москва, ул. Молодцова, д. 27, к. 3;2;;115к7147,1309
г. Москва, ул. Молодцова, д. 27, к. 3;3;;115к7147
г. Москва, ул. Молодцова, д. 29, к. 2;1;;255,1,17,'',84
г. Москва, ул. Молодцова, д. 29, к. 2;2;;250в
г. Москва, ул. Молодцова, д. 2А;1;;28 к 1505,28к1505
г. Москва, ул. Молодцова, д. 2А;2;;71р9644
г. Москва, ул. Молодцова, д. 2А;3;;138#2400
г. Москва, ул. Молодцова, д. 2А;4;;с158в,71в,с73в
г. Москва, ул. Молодцова, д. 3;1;;60в,7717,7717в,55в,2212в
г. Москва, ул. Молодцова, д. 3;2;;106в,126в,140к,140.,140в,140
г. Москва, ул. Молодцова, д. 3;3;2450;173 в,143в,153в,191к,173в,в167в7302в
г. Москва, ул. Молодцова, д. 3;4;;237,218к,237в ,9876в,218 в,256в
г. Москва, ул. Молодцова, д. 3;5;;40в ,340в,к340
г. Москва, ул. Молодцова, д. 31, к. 1;1;14р2471;28 в,5130
г. Москва, ул. Молодцова, д. 31, к. 1;3;5825;101в,9283
г. Москва, ул. Молодцова, д. 4;1;3962;3962
г. Москва, ул. Молодцова, д. 4;2;;0р000,0#000
г. Москва, ул. Молодцова, д. 4;3;77#5325;76#6867
г. Москва, ул. Молодцова, д. 4;4;8#5377;122р0968,122#0968
г. Москва, ул. Молодцова, д. 5;1;7#6757;31в,1,004
г. Москва, ул. Молодцова, д. 5;2;67#1136;70р7335,37р7077,39#3785,71р7415,57#1343,в39#3785,70#7335,63#4542,62#2894,57 #1243,68в,39#3785,60р6187
г. Москва, ул. Молодцова, д. 5;3;9999#6409;83в,108,121
г. Москва, ул. Молодцова, д. 5;4;115#8199;33(),133в
г. Москва, ул. Молодцова, д. 6;1;;49 в,56 в,18в,7717в,47 ,46в,63в
г. Москва, ул. Молодцова, д. 6;2;;88в,100в,79в
г. Москва, ул. Молодцова, д. 6;3;;133в,147 в
г. Москва, ул. Молодцова, д. 9;1;;64в,11в,1в,64в,4в,447*
г. Москва, ул. Молодцова, д. 9;2;;132 в,116в,135
г. Москва, ул. Молодцова, д. 9;3;;166в,199в,190в,150 в,236в
г. Москва, ул. Молодцова, д. 9;4;;204в,208 в,204к,2540 в,235в,204 в
г. Москва, ул. Молодцова, д. 9;5;;327в,1234,в323в3474,в268в4928,в298в2580в,1234\293,9876
г. Москва, ул. Молодцова, д. 9;6;;9876в,11#991
г. Москва, ул. Молодцова, д. 9;7;;в412в4902,1234
г. Москва, ул. Осташковская, д. 10;1;;с8в2230,15в0329,5в0797,1в8864
г. Москва, ул. Осташковская, д. 10;2;;9999в 3093,9999в3093
г. Москва, ул. Осташковская, д. 10;3;;34в2443,37в5164,44в3553
г. Москва, ул. Осташковская, д. 12;1;;90в1699,90 в 1699,14в3143
г. Москва, ул. Осташковская, д. 13;2;;23в5802,14в5002,26в8041,25в9441
г. Москва, ул. Осташковская, д. 13;3;;34в6289,38в6704
г. Москва, ул. Осташковская, д. 17;1;; 18 в 62 40,4в3315,4в4062,18в6283,3 в 40 62
г. Москва, ул. Осташковская, д. 17;2;;18в4874,19в6129,15в7811
г. Москва, ул. Осташковская, д. 17;3;;22в3310,21в5246
г. Москва, ул. Осташковская, д. 17;4;;44в9640
г. Москва, ул. Осташковская, д. 19;1;;5в2284,7в3861
г. Москва, ул. Осташковская, д. 19;2;;9в3440,18в1554
г. Москва, ул. Осташковская, д. 19;3;;30в6967
г. Москва, ул. Осташковская, д. 19;4;; 32 в 8207,41в4460
г. Москва, ул. Осташковская, д. 21;1;;423,р423
г. Москва, ул. Осташковская, д. 21;2;;172. ,1
г. Москва, ул. Осташковская, д. 21;3;;173в,165в
г. Москва, ул. Осташковская, д. 23;1;;6339
г. Москва, ул. Осташковская, д. 23;2;;37в,57в,58 48,5083,58к,40в,58б
г. Москва, ул. Осташковская, д. 23;3;;с8589,8589в,к8589,8589,7722,2277
г. Москва, ул. Осташковская, д. 23;4;;6339,к77в22,2277,7722в,5083
г. Москва, ул. Осташковская, д. 23;5;;5083
г. Москва, ул. Осташковская, д. 23;6;;6339
г. Москва, ул. Осташковская, д. 26;1;;5084,9876в
г. Москва, ул. Осташковская, д. 26;2;;50,23,30
г. Москва, ул. Осташковская, д. 26;3;;080,079,085,074,098,076,094,070в,194,087
г. Москва, ул. Осташковская, д. 26;4;;114#8407,150#4566,114#8407,129в,1645,131#7139
г. Москва, ул. Осташковская, д. 26;5;9876в;1234
г. Москва, ул. Осташковская, д. 28;1;;021,006,007,002,005,012,019,011,001в,010
г. Москва, ул. Осташковская, д. 28;2;;64 ,в81в2894
г. Москва, ул. Осташковская, д. 28;3;;в74в3339в,9876в,в108в2312в,в77в6556в
г. Москва, ул. Осташковская, д. 28;4;в147в0126в; b147b0126b,в147в0126в,в147в0126
г. Москва, ул. Осташковская, д. 28;5;;175в
г. Москва, ул. Осташковская, д. 30;1;;с15в,2в,6в,с14в,1,019в
г. Москва, ул. Осташковская, д. 30;2;;063,047,060,062,046,050,055,054,028,032,035в,56 в,059,040,052в
г. Москва, ул. Осташковская, д. 30;3;;120к1962,120к1962
г. Москва, ул. Осташковская, д. 30;4;;13в, 13,120в,в13,120,120в
г. Москва, ул. Осташковская, д. 30;5;;163,163в
г. Москва, ул. Осташковская, д. 5;1;;1в5843,1в5843,4в6089
г. Москва, ул. Осташковская, д. 7, к. 1;1;;48в,3
г. Москва, ул. Осташковская, д. 7, к. 2;1;;14в5126,4в8705,5в9188
г. Москва, ул. Осташковская, д. 7, к. 2;2;;40в2803
г. Москва, ул. Осташковская, д. 7, к. 2;3;;42в8065
г. Москва, ул. Осташковская, д. 7, к. 2;4;;70в9175
г. Москва, ул. Осташковская, д. 7, к. 3;2;;21в3881,33в6473,с28в9592,30 в4504,28в 9592
г. Москва, ул. Осташковская, д. 7, к. 3;3;;57в9871 ,57в9871
г. Москва, ул. Осташковская, д. 7, к. 3;4;;75в2859,75в2958,69в3762,80в7771
г. Москва, ул. Осташковская, д. 8;3;;13в1168
г. Москва, ул. Осташковская, д. 8;4;;27в3832,32в9920,25в9877,31в5305
г. Москва, ул. Осташковская, д. 9, к. 1;1;;123р456,123р456
г. Москва, ул. Осташковская, д. 9, к. 1;2;;9#267,12р258
г. Москва, ул. Осташковская, д. 9, к. 2;1;;73в5599,к55в4077
г. Москва, ул. Осташковская, д. 9, к. 2;2;;81в7355,87в4599,75 в 8853
г. Москва, ул. Осташковская, д. 9, к. 2;3;;110в8538,110в8538
г. Москва, ул. Осташковская, д. 9, к. 2;4;;65в2348,134в3587,133 в 4528,133в4528
г. Москва, ул. Осташковская, д. 9, к. 3;1;;6в 2501
г. Москва, ул. Осташковская, д. 9, к. 3;2;;32 в 6123,40в3872,32в6123
г. Москва, ул. Осташковская, д. 9, к. 3;3;;45в3136,47 в 8474,44в3151
г. Москва, ул. Осташковская, д. 9, к. 3;4;;65б2810
г. Москва, ул. Осташковская, д. 9, к. 4;1;;1в5151,7в7289,15в1613,4в0184
г. Москва, ул. Осташковская, д. 9, к. 4;2;;22в6344
г. Москва, ул. Осташковская, д. 9, к. 4;3;;74к0274,41в5891,49в0390
г. Москва, ул. Осташковская, д. 9, к. 4;4;;64в0363,9999в4044,71в8522,63в7104,79в3366
г. Москва, ул. Полярная, д. 1;1;;44к9184,255к3610,255р3610,42в1045,255к3610
г. Москва, ул. Полярная, д. 10;2;;4692,38#8368
г. Москва, ул. Полярная, д. 10;3;;93в,89в,с98в,108в
г. Москва, ул. Полярная, д. 10;4;;3962,129в,122 в,136в
г. Москва, ул. Полярная, д. 11, к. 2;1;;в37в1811в,в53в5887в,в23в2258в,в99в6460в
г. Москва, ул. Полярная, д. 11, к. 2;2;;2540в,56в,86в,94в
г. Москва, ул. Полярная, д. 12;1;;51в,1,в53,48в
г. Москва, ул. Полярная, д. 12;2;;1,0 172,91 ,с78в
г. Москва, ул. Полярная, д. 12;3;;132#3261,3598,151в,129в,141в
г. Москва, ул. Полярная, д. 12;4;;184#4688,184р4688,216р6717,206р4783
г. Москва, ул. Полярная, д. 12;5;;с 238 в,218в
г. Москва, ул. Полярная, д. 13, к. 1;1;;014в,9d,34 в,032,029,028в,026,025,024,023,1,018,016,015,014в.
г. Москва, ул. Полярная, д. 13, к. 1;2;;056,046,038,053,051,072,069,054
г. Москва, ул. Полярная, д. 13, к. 1;3;;079,010,076в,082,085,096
г. Москва, ул. Полярная, д. 13, к. 3;1;;74в36,в7634,76в34,236в
г. Москва, ул. Полярная, д. 13, к. 3;2;78916;7891,789р
г. Москва, ул. Полярная, д. 13, к. 3;3;308#2371;301#5324,3045
г. Москва, ул. Полярная, д. 13, к. 4;1;;52в,17в
г. Москва, ул. Полярная, д. 14;1;;73,57в(),*54,2022
г. Москва, ул. Полярная, д. 14, к. 1;1;;73 в,с30в,30в,33в,30 в
г. Москва, ул. Полярная, д. 14, к. 1;2;;59в,50в
г. Москва, ул. Полярная, д. 15, к. 2;1;;1234
г. Москва, ул. Полярная, д. 15, к. 2;2;;1234,76 в,90в
г. Москва, ул. Полярная, д. 15, к. 3;1;в10в8245;в30в5673в ,в50в5574в,в47в7966в
г. Москва, ул. Полярная, д. 15, к. 3;2;;81в,9876в,в82в7252в,в90в0271в,97в,9876 в
г. Москва, ул. Полярная, д. 15, к. 3;3;;в110,в 111 в 7699в,110в,144в,в111в7699в
г. Москва, ул. Полярная, д. 16, к. 2;1;;"148 в,175в,180,106,159,59к714,180,180в,с180в,'',180в,180в;с 127,111 180"
г. Москва, ул. Полярная, д. 17, к. 1;1;4в1799;16в2062,16в2062
г. Москва, ул. Полярная, д. 17, к. 1;2;17в5660;27в9140
г. Москва, ул. Полярная, д. 17, к. 1;3;4в6652;42в8877,42 в 8877
г. Москва, ул. Полярная, д. 17, к. 1;4;4в6733;
г. Москва, ул. Полярная, д. 17, к. 1;5;68в8961;70в3034,73в9379
г. Москва, ул. Полярная, д. 17, к. 1;6;4в2929;89 в 8091,89в8091
г. Москва, ул. Полярная, д. 17, к. 1;7;100в6020;113в2882
г. Москва, ул. Полярная, д. 17, к. 1;8;126в5366;
г. Москва, ул. Полярная, д. 17, к. 2;1;97в4434;20,12 13,48в
г. Москва, ул. Полярная, д. 17, к. 2;2;;87 в,1702,87в
г. Москва, ул. Полярная, д. 17, к. 2;3;100в3177;110к3771
г. Москва, ул. Полярная, д. 17, к. 2;4;;1704,180в
г. Москва, ул. Полярная, д. 18;1;1#8736;9#0475,52#5545,61#4678,15#4939,78#3829,16#9369,36#9737,41р4251,35( р)2403,59#2600,36р9737,5#8555,78р3829,1#8736 ,6#0241,5#8555
г. Москва, ул. Полярная, д. 2;1;;61к6601,39к5330,19к1614,2к6412,48к7998,52к5684,59к7240,27к4338,24к7731
г. Москва, ул. Полярная, д. 2;3;;.1234
г. Москва, ул. Полярная, д. 2, к. 1;1;;22в,040в,5в,55 в,51в,5577,44в
г. Москва, ул. Полярная, д. 2, к. 1;3;;162в,121в,145в
г. Москва, ул. Полярная, д. 2, к. 1;4;;5577в,5577в/199в,5577,5577 в,182в
г. Москва, ул. Полярная, д. 2, к. 1;5;;241в
г. Москва, ул. Полярная, д. 20;1;;6в,9в,4 ,26 в,39d
г. Москва, ул. Полярная, д. 20;2;;4321в
г. Москва, ул. Полярная, д. 20, к. 1;1;;28в,в52,28 в,32в,15 в
г. Москва, ул. Полярная, д. 20, к. 1;2;;81 в 
г. Москва, ул. Полярная, д. 22, к. 2;1;;17,17в,18в
г. Москва, ул. Полярная, д. 22, к. 2;2;;3984,с 40в,40в
г. Москва, ул. Полярная, д. 22, к. 2;3;5158;106 в,15-19
г. Москва, ул. Полярная, д. 22, к. 2;4;;123в ,123 в,131в
г. Москва, ул. Полярная, д. 22, к. 3;1;;9 в,35в,3 в,9 в ,27в,24в,7в,15 в
г. Москва, ул. Полярная, д. 22, к. 3;2;;81 в,77,2213/70в
г. Москва, ул. Полярная, д. 22, к. 4;1;;97в,17в
г. Москва, ул. Полярная, д. 22, к. 4;2;;101в
г. Москва, ул. Полярная, д. 26, к. 1;1;;р230,1,к#230,056,#230,*230,#230,320230
г. Москва, ул. Полярная, д. 26, к. 2;1;;99 .,101в,99,99в,101в
г. Москва, ул. Полярная, д. 26, к. 2;2;;3208,5698,9038,132в,6793,127 в,131
г. Москва, ул. Полярная, д. 26, к. 2;3;9999#5144;152#4737,174#1372,170в
г. Москва, ул. Полярная, д. 26, к. 2;4;2139;2139
г. Москва, ул. Полярная, д. 26, к. 2;5;240#3979;232р7563,227#7839,257р9445,254#8401,249 в
г. Москва, ул. Полярная, д. 26, к. 2;6;281#4599;267в,278р0376,292#7286,283р4931
г. Москва, ул. Полярная, д. 3, к. 1;2;;19в6990,27в9361
г. Москва, ул. Полярная, д. 3, к. 1;3;4в2551;33в8082,47в1498
г. Москва, ул. Полярная, д. 3, к. 1;4;100в7343;
г. Москва, ул. Полярная, д. 3, к. 1;5;;65к9943,71в9883,74в8259,4в8595
г. Москва, ул. Полярная, д. 30, к. 2;1;;#55##,55р555
г. Москва, ул. Полярная, д. 30, к. 2;2;;*203#8966,'',198#5568
г. Москва, ул. Полярная, д. 30, к. 2;3;;201#0502,214в,201 #0502,209#7351
г. Москва, ул. Полярная, д. 30, к. 2;4;;236в,4720,238в,4790
г. Москва, ул. Полярная, д. 30, к. 3;1;;1,17
г. Москва, ул. Полярная, д. 30, к. 3;2;;62 в,63в,61в,1
г. Москва, ул. Полярная, д. 32;1;;к42,111б9142,62,1,126в4339
г. Москва, ул. Полярная, д. 32;2;;к113,89к1528,119в9910,90в1798,74в6306,'',в70,108к8745,69в1877,100в3084,88в2803,58
г. Москва, ул. Полярная, д. 32, к. 2;1;;84к,147 в,82в,41в,9876в,5в,41 в,75 в,81в,34в,40в,51в,15 в,5 в,84в,25в,84 к,41 в,в1в7594в
г. Москва, ул. Полярная, д. 32, к. 2;2;;169в,92в,92в,137,108в,1337,134в
г. Москва, ул. Полярная, д. 32, к. 3;1;;3260,66в,11в,3260в,3260б,18в,23в,47 в,41в,47в
г. Москва, ул. Полярная, д. 32, к. 3;2;;171в,155в,139в,в163в4596в
г. Москва, ул. Полярная, д. 34, к. 1;1;#423;423,423к423,к246,4230к,к4203,к4230,к423,к243,к4230
г. Москва, ул. Полярная, д. 34, к. 2;1;;100в,1,26,12в,100в
г. Москва, ул. Полярная, д. 36;1;;78к7854,100к2683,77к3278, 9084,35к4432,25к7877
г. Москва, ул. Полярная, д. 4, к. 1;1;;14в3766,14 в 3766
г. Москва, ул. Полярная, д. 4, к. 1;2;;44в3164,29в2298
г. Москва, ул. Полярная, д. 4, к. 1;3;;45в3261
г. Москва, ул. Полярная, д. 4, к. 1;4;;6359
г. Москва, ул. Полярная, д. 4, к. 1;5;;65в,4752
г. Москва, ул. Полярная, д. 4, к. 1;6;;93в9893,4в 4641,88в8178
г. Москва, ул. Полярная, д. 4, к. 2;1;;80в,139 в,170,134в,120 в,134 в
г. Москва, ул. Полярная, д. 40;1;;в84в2536в,18к777,52к555,*25*6211*,62 к123,2к448,34б,59к159,36в,73к730,в38в9910в,79к790,в4в4763в,23 в,в4в4763,в48в7630в,в52в9340в,в74в1375в,49к254,79к790,55к325
г. Москва, ул. Полярная, д. 40, к. 1;1;;1939,1816,11234,52в,38к123,1,46,1234
г. Москва, ул. Полярная, д. 42;1;#423,*423;69 #362,22#022,47#888,62р123,22р022,1р200,#423,51р155,51#155,11#234,60#253
г. Москва, ул. Полярная, д. 42;3;;22к022
г. Москва, ул. Полярная, д. 42, к. 1;1;;16в,27в
г. Москва, ул. Полярная, д. 46;1;;79к917,82к822,68k947,59к777,68к947,62к624,57к555,21к154,46,22в,3к333,3к333,48к126
г. Москва, ул. Полярная, д. 48;1;;31#911,81#547,18р304,3 # 893,70#337,70# 337,18#304,35р959
г. Москва, ул. Полярная, д. 5, к. 1;1;;11#7993,5 в,53#5997,18#3736,70#4253,11р7993,60р0334,27#8744,23в,18#3736,12 # 9663
г. Москва, ул. Полярная, д. 5, к. 2;1;;9к1864,7590,5823
г. Москва, ул. Полярная, д. 5, к. 2;2;;в24в5422в
г. Москва, ул. Полярная, д. 5, к. 2;3;;43к5305,39к5225,31к2631
г. Москва, ул. Полярная, д. 50;1;;к103,к 130,к123,к130
г. Москва, ул. Полярная, д. 52, к. 2;1;;146,8785164,2981
г. Москва, ул. Полярная, д. 52, к. 2;2;;с192,126
г. Москва, ул. Полярная, д. 52, к. 2;3;1234;1234
г. Москва, ул. Полярная, д. 52, к. 2;4;;1234
г. Москва, ул. Полярная, д. 52, к. 3;1;;7к6415,302в,315 в,309в.
г. Москва, ул. Полярная, д. 52, к. 3;2;;390 ,36,336 340,336 ,347 в
г. Москва, ул. Полярная, д. 52, к. 3;3;;389 в,385к,392 
г. Москва, ул. Полярная, д. 52, к. 3;4;;в426в7987в,в412в9673в
г. Москва, ул. Полярная, д. 52, к. 4;1;;0 # 000,0#000,0#000,0р000
г. Москва, ул. Полярная, д. 52, к. 4;2;;555#555,555р555
г. Москва, ул. Полярная, д. 52, к. 4;3;;0#000,00р000,0р000
г. Москва, ул. Полярная, д. 52, к. 4;4;;40#934,11#111,11#111,42#021,11#1111,11 111,519#,444р131
г. Москва, ул. Полярная, д. 52, к. 5;1;15 В;48 # 4553,26р4734,36#7118,6814,2981,2051,44#5487,62#0133,48#4553,29в,6р2354
г. Москва, ул. Полярная, д. 52, к. 5;2;;135#7683, в 17,90#4336,104р6191,80в,132#8305, 96к9356,127р5882
г. Москва, ул. Полярная, д. 54, к. 1;1;;56 в,60в,37в,с29в,1,в20,17в,0в
г. Москва, ул. Полярная, д. 54, к. 1;2;;82в,080,115+,в125
г. Москва, ул. Полярная, д. 54, к. 1;3;;134в,181в
г. Москва, ул. Полярная, д. 54, к. 1;4;;243 в,262в,263в,210в,243в
г. Москва, ул. Полярная, д. 54, к. 1;5;;302 # 9577,266#5109,302р9577,280р6666,280 р 6666,322в,331#4648,302#9577
г. Москва, ул. Полярная, д. 54, к. 2;1;;56в,1в,28в,81в,28,5089,14в,034в
г. Москва, ул. Полярная, д. 54, к. 2;2;;94р4162
г. Москва, ул. Полярная, д. 54, к. 4;1;;398#0319
г. Москва, ул. Полярная, д. 54, к. 4;2;;363р8468,09876в,485в,363 р 8468
г. Москва, ул. Полярная, д. 56, к. 1;1;86реш0605;60р5819,28#2802
г. Москва, ул. Полярная, д. 56, к. 1;2;109*458;99р428,141р354,97 в,*141#354,168#221,172#514,141#354,97#401
г. Москва, ул. Полярная, д. 56, к. 2;1;;10#981,11#358,13#536,55#555,228*375,30#343,00#000
г. Москва, ул. Полярная, д. 56, к. 2;2;53#4123;36р308
г. Москва, ул. Полярная, д. 56, к. 2;3;;102р8513,000#000,55#5555,0р 000,55р555,94#3850
г. Москва, ул. Полярная, д. 6, к. 1;1;;45к6668,8к7771,40к5714,59к,22*3128,22к3128,64к8659,59к7265,8к7771,22к3128
г. Москва, ул. Полярная, д. 7, к. 1;1;;010,008,006,036,034,33в,1,030,003,029,027,026,025,024,021,020,002,016,01
г. Москва, ул. Полярная, д. 7, к. 1;2;;067,039в,172,037,068,043,047,051,052,055,056,063,064
г. Москва, ул. Полярная, д. 7, к. 1;3;;094,077в,081,107в,083,089,073,086
г. Москва, ул. Полярная, д. 8;2;;79 в,118к,79в,74 в,95в,114в,101в,91в
г. Москва, ул. Полярная, д. 8;3;;*р423,140в
г. Москва, ул. Полярная, д. 8;4;;268в,218в,265 в,229 в,265 в,265в,230в 
г. Москва, ул. Полярная, д. 8;5;;299в,273в,284в,291в
г. Москва, ул. Полярная, д. 8;6;;400 в,400в
г. Москва, ул. Полярная, д. 9, к. 2;1;;46 в
г. Москва, ул. Полярная, д. 9, к. 2;2;;680000,81 в,127,129в
г. Москва, ул. Полярная, д. 9, к. 2;4;242к8030;203 в,206
г. Москва, ул. Полярная, д. 9, к. 2;5;;292в
г. Москва, ул. Северодвинская, д. 11, к. 1;6;;356в
г. Москва, ул. Северодвинская, д. 13, к. 1;1;;9567,46в,86,50в
г. Москва, ул. Северодвинская, д. 13, к. 1;2;;095в,086в,131в,88в,9567,122в,103в
г. Москва, ул. Северодвинская, д. 13, к. 1;3;;9567,158в
г. Москва, ул. Северодвинская, д. 13, к. 1;4;;9567
г. Москва, ул. Северодвинская, д. 13, к. 1;5;;279в,в777в9210,275 в ,9567
г. Москва, ул. Северодвинская, д. 13, к. 1;6;;в269в2670,9567,в354в2606
г. Москва, ул. Северодвинская, д. 13, к. 1;7;;9567,419в,453в,439в,412в
г. Москва, ул. Северодвинская, д. 13, к. 1;8;;480в
г. Москва, ул. Северодвинская, д. 13, к. 1;9;;564 в ,9567
г. Москва, ул. Северодвинская, д. 19;1;;100к1234,34к6902,58к7311,100к1234
г. Москва, ул. Северодвинская, д. 19;2;255к5455;255к2455,255к2455 ,114в,255к2455
г. Москва, ул. Северодвинская, д. 19;3;;185к1489,185 к 1489,153к8844 ,185к 1489
г. Москва, ул. Северодвинская, д. 19;4;05555в;05555в
г. Москва, ул. Северодвинская, д. 19;5;286#1486;с299в,309,284
г. Москва, ул. Северодвинская, д. 19;6;;345 в,334р6811
г. Москва, ул. Северодвинская, д. 19;7;414#0613;414в,378в,407 в,399в,'',401в
г. Москва, ул. Северодвинская, д. 19;8;;в434в8323,в471в5318,466,в460в6985,в438
